"Id";"ActiveDate";"ActiveHour";"TotalIntensity";"AverageIntensity";"StepTotal"
2026352035;"2016-04-19";"12:00:00";9.0;0.2;113
2026352035;"2016-04-19";"13:00:00";2.0;0.0;20
2026352035;"2016-04-19";"14:00:00";12.0;0.2;252
2026352035;"2016-04-19";"15:00:00";1.0;0.0;13
2026352035;"2016-04-19";"16:00:00";7.0;0.1;94
2026352035;"2016-04-19";"17:00:00";5.0;0.1;76
2026352035;"2016-04-19";"18:00:00";24.0;0.4;477
2026352035;"2016-04-19";"19:00:00";6.0;0.1;107
2026352035;"2016-04-19";"20:00:00";8.0;0.1;135
2026352035;"2016-04-19";"21:00:00";10.0;0.2;136
2026352035;"2016-04-19";"22:00:00";1.0;0.0;14
2026352035;"2016-04-19";"23:00:00";2.0;0.0;34
2026352035;"2016-04-20";"00:00:00";4.0;0.1;23
2026352035;"2016-04-20";"01:00:00";0.0;0.0;0
2026352035;"2016-04-20";"02:00:00";1.0;0.0;4
2026352035;"2016-04-20";"03:00:00";0.0;0.0;0
2026352035;"2016-04-20";"04:00:00";0.0;0.0;0
2026352035;"2016-04-20";"05:00:00";9.0;0.2;203
2026352035;"2016-04-20";"06:00:00";13.0;0.2;311
2026352035;"2016-04-20";"07:00:00";9.0;0.2;105
2026352035;"2016-04-20";"08:00:00";14.0;0.2;218
2026352035;"2016-04-20";"09:00:00";12.0;0.2;197
2026352035;"2016-04-20";"10:00:00";13.0;0.2;410
2026352035;"2016-04-20";"11:00:00";30.0;0.5;794
2026352035;"2016-04-20";"12:00:00";15.0;0.3;293
2026352035;"2016-04-20";"13:00:00";35.0;0.6;1001
2026352035;"2016-04-20";"14:00:00";37.0;0.6;617
2026352035;"2016-04-20";"15:00:00";24.0;0.4;533
2026352035;"2016-04-20";"16:00:00";22.0;0.4;713
2026352035;"2016-04-20";"17:00:00";15.0;0.3;260
2026352035;"2016-04-20";"18:00:00";34.0;0.6;892
2026352035;"2016-04-20";"19:00:00";16.0;0.3;222
2026352035;"2016-04-20";"20:00:00";11.0;0.2;138
2026352035;"2016-04-20";"21:00:00";10.0;0.2;256
2022484408;"2016-05-09";"20:00:00";6.0;0.1;211
2022484408;"2016-05-09";"21:00:00";0.0;0.0;0
2022484408;"2016-05-09";"22:00:00";0.0;0.0;0
2022484408;"2016-05-09";"23:00:00";0.0;0.0;0
2022484408;"2016-05-10";"00:00:00";0.0;0.0;0
2022484408;"2016-05-10";"01:00:00";0.0;0.0;0
2022484408;"2016-05-10";"02:00:00";0.0;0.0;0
2022484408;"2016-05-10";"03:00:00";0.0;0.0;0
2022484408;"2016-05-10";"04:00:00";0.0;0.0;0
2026352035;"2016-04-18";"17:00:00";17.0;0.3;277
2022484408;"2016-05-06";"09:00:00";35.0;0.6;809
2026352035;"2016-04-18";"18:00:00";19.0;0.3;305
2022484408;"2016-05-06";"10:00:00";42.0;0.7;1107
2026352035;"2016-04-18";"19:00:00";17.0;0.3;291
2022484408;"2016-05-06";"11:00:00";39.0;0.7;1025
2026352035;"2016-04-18";"20:00:00";14.0;0.2;259
2022484408;"2016-05-06";"12:00:00";11.0;0.2;226
2022484408;"2016-05-06";"13:00:00";20.0;0.3;455
2022484408;"2016-05-06";"14:00:00";106.0;1.8;4084
2022484408;"2016-05-06";"15:00:00";21.0;0.4;487
2022484408;"2016-05-06";"16:00:00";20.0;0.3;445
2022484408;"2016-05-06";"17:00:00";17.0;0.3;374
2022484408;"2016-05-06";"18:00:00";23.0;0.4;355
2022484408;"2016-05-06";"19:00:00";23.0;0.4;271
2022484408;"2016-05-06";"20:00:00";9.0;0.2;164
2026352035;"2016-04-18";"21:00:00";2.0;0.0;15
2026352035;"2016-04-25";"19:00:00";0.0;0.0;0
2026352035;"2016-04-18";"22:00:00";3.0;0.1;34
2026352035;"2016-04-25";"20:00:00";0.0;0.0;0
2026352035;"2016-04-18";"23:00:00";2.0;0.0;23
2026352035;"2016-04-25";"21:00:00";0.0;0.0;0
2026352035;"2016-04-19";"00:00:00";0.0;0.0;0
2026352035;"2016-04-19";"01:00:00";0.0;0.0;0
2026352035;"2016-04-19";"02:00:00";0.0;0.0;0
2026352035;"2016-04-19";"03:00:00";0.0;0.0;0
2026352035;"2016-04-25";"22:00:00";0.0;0.0;0
2026352035;"2016-04-19";"04:00:00";0.0;0.0;0
2026352035;"2016-04-25";"23:00:00";0.0;0.0;0
2026352035;"2016-04-19";"05:00:00";0.0;0.0;0
2026352035;"2016-04-26";"00:00:00";0.0;0.0;0
2026352035;"2016-04-26";"01:00:00";0.0;0.0;0
2026352035;"2016-04-26";"02:00:00";0.0;0.0;0
2026352035;"2016-04-26";"03:00:00";0.0;0.0;0
2026352035;"2016-04-26";"04:00:00";0.0;0.0;0
2026352035;"2016-04-26";"05:00:00";0.0;0.0;0
2026352035;"2016-04-26";"06:00:00";2.0;0.0;37
2026352035;"2016-04-26";"07:00:00";14.0;0.2;198
2026352035;"2016-04-26";"08:00:00";14.0;0.2;170
2026352035;"2016-04-26";"09:00:00";10.0;0.2;159
2026352035;"2016-04-26";"10:00:00";13.0;0.2;383
2026352035;"2016-04-26";"11:00:00";11.0;0.2;194
2026352035;"2016-04-26";"12:00:00";18.0;0.3;639
2026352035;"2016-04-26";"13:00:00";32.0;0.5;1224
2026352035;"2016-04-26";"14:00:00";29.0;0.5;611
2026352035;"2016-04-26";"15:00:00";26.0;0.4;319
2026352035;"2016-04-26";"16:00:00";20.0;0.3;311
2026352035;"2016-04-26";"17:00:00";17.0;0.3;255
2026352035;"2016-04-26";"18:00:00";14.0;0.2;303
2026352035;"2016-04-26";"19:00:00";22.0;0.4;482
2026352035;"2016-04-26";"20:00:00";28.0;0.5;350
2026352035;"2016-04-26";"21:00:00";15.0;0.3;263
2026352035;"2016-04-26";"22:00:00";1.0;0.0;25
2026352035;"2016-04-26";"23:00:00";2.0;0.0;10
2026352035;"2016-04-27";"00:00:00";1.0;0.0;5
2026352035;"2016-04-27";"01:00:00";1.0;0.0;52
2026352035;"2016-04-27";"02:00:00";0.0;0.0;0
2026352035;"2016-04-27";"03:00:00";1.0;0.0;4
2026352035;"2016-04-27";"04:00:00";0.0;0.0;0
2026352035;"2016-04-27";"05:00:00";0.0;0.0;0
2026352035;"2016-04-27";"06:00:00";6.0;0.1;166
2026352035;"2016-04-27";"07:00:00";13.0;0.2;179
2026352035;"2016-04-27";"08:00:00";3.0;0.1;54
2026352035;"2016-04-27";"09:00:00";2.0;0.0;70
2026352035;"2016-04-27";"10:00:00";4.0;0.1;100
2026352035;"2016-04-27";"11:00:00";6.0;0.1;133
2026352035;"2016-04-27";"12:00:00";6.0;0.1;106
2026352035;"2016-04-27";"13:00:00";34.0;0.6;807
2026352035;"2016-04-27";"14:00:00";25.0;0.4;652
2026352035;"2016-04-27";"15:00:00";25.0;0.4;469
2026352035;"2016-04-27";"16:00:00";36.0;0.6;604
2026352035;"2016-04-27";"17:00:00";38.0;0.6;895
2026352035;"2016-04-27";"18:00:00";22.0;0.4;419
2026352035;"2016-04-27";"19:00:00";25.0;0.4;799
2026352035;"2016-04-27";"20:00:00";20.0;0.3;313
2026352035;"2016-04-27";"21:00:00";12.0;0.2;229
2026352035;"2016-04-27";"22:00:00";4.0;0.1;16
2026352035;"2016-04-27";"23:00:00";2.0;0.0;16
2026352035;"2016-04-28";"00:00:00";1.0;0.0;9
2026352035;"2016-04-28";"01:00:00";0.0;0.0;0
2026352035;"2016-04-28";"02:00:00";0.0;0.0;0
2026352035;"2016-04-12";"04:00:00";0.0;0.0;0
2026352035;"2016-04-12";"05:00:00";0.0;0.0;0
2026352035;"2016-04-12";"06:00:00";21.0;0.4;319
2026352035;"2016-04-12";"07:00:00";14.0;0.2;225
2026352035;"2016-04-12";"08:00:00";7.0;0.1;154
2026352035;"2016-04-12";"09:00:00";14.0;0.2;230
2026352035;"2016-04-12";"10:00:00";8.0;0.1;73
2026352035;"2016-04-25";"18:00:00";0.0;0.0;0
2026352035;"2016-04-12";"11:00:00";35.0;0.6;1174
2026352035;"2016-04-12";"12:00:00";31.0;0.5;977
2026352035;"2016-04-12";"13:00:00";4.0;0.1;38
2026352035;"2016-04-12";"14:00:00";3.0;0.1;27
2026352035;"2016-04-12";"15:00:00";12.0;0.2;231
2026352035;"2016-04-12";"16:00:00";3.0;0.1;20
2026352035;"2016-04-12";"17:00:00";14.0;0.2;288
1927972279;"2016-05-08";"07:00:00";0.0;0.0;0
2022484408;"2016-04-22";"12:00:00";26.0;0.4;735
2022484408;"2016-04-22";"13:00:00";27.0;0.5;920
2022484408;"2016-05-01";"14:00:00";14.0;0.2;314
2022484408;"2016-05-01";"19:00:00";47.0;0.8;814
2022484408;"2016-04-22";"20:00:00";10.0;0.2;174
2022484408;"2016-05-02";"02:00:00";0.0;0.0;0
2022484408;"2016-04-30";"04:00:00";0.0;0.0;0
2026352035;"2016-04-14";"08:00:00";23.0;0.4;268
2026352035;"2016-04-14";"11:00:00";7.0;0.1;135
2026352035;"2016-04-14";"12:00:00";9.0;0.2;106
2026352035;"2016-04-14";"21:00:00";1.0;0.0;4
2026352035;"2016-04-15";"20:00:00";15.0;0.3;246
2026352035;"2016-04-16";"10:00:00";6.0;0.1;60
2022484408;"2016-05-09";"07:00:00";34.0;0.6;661
2022484408;"2016-05-04";"18:00:00";19.0;0.3;698
2026352035;"2016-04-21";"04:00:00";0.0;0.0;0
2022484408;"2016-05-09";"08:00:00";23.0;0.4;1225
2022484408;"2016-05-04";"20:00:00";8.0;0.1;125
2026352035;"2016-04-16";"13:00:00";5.0;0.1;60
2022484408;"2016-05-09";"10:00:00";97.0;1.6;2174
2026352035;"2016-04-21";"11:00:00";7.0;0.1;117
2026352035;"2016-04-21";"18:00:00";14.0;0.2;133
2026352035;"2016-04-21";"19:00:00";7.0;0.1;102
2026352035;"2016-04-21";"20:00:00";19.0;0.3;295
2026352035;"2016-04-17";"04:00:00";0.0;0.0;0
2022484408;"2016-05-05";"10:00:00";100.0;1.7;1305
2026352035;"2016-04-17";"06:00:00";15.0;0.3;214
2022484408;"2016-05-05";"20:00:00";20.0;0.3;450
2026352035;"2016-04-17";"23:00:00";0.0;0.0;0
2022484408;"2016-05-06";"07:00:00";0.0;0.0;0
2022484408;"2016-05-10";"08:00:00";7.0;0.1;163
2026352035;"2016-04-18";"06:00:00";15.0;0.3;404
2026352035;"2016-04-18";"09:00:00";5.0;0.1;41
2026352035;"2016-04-22";"09:00:00";6.0;0.1;108
2026352035;"2016-04-18";"12:00:00";2.0;0.0;18
2026352035;"2016-04-22";"12:00:00";7.0;0.1;109
2022484408;"2016-05-10";"19:00:00";25.0;0.4;588
2026352035;"2016-04-23";"03:00:00";0.0;0.0;0
2026352035;"2016-04-23";"17:00:00";30.0;0.5;785
2022484408;"2016-05-11";"06:00:00";0.0;0.0;0
2026352035;"2016-05-02";"17:00:00";36.0;0.6;779
2026352035;"2016-05-03";"04:00:00";0.0;0.0;0
2026352035;"2016-05-03";"05:00:00";0.0;0.0;0
2026352035;"2016-05-03";"08:00:00";17.0;0.3;201
2026352035;"2016-05-03";"09:00:00";12.0;0.2;167
2026352035;"2016-05-03";"10:00:00";16.0;0.3;167
2022484408;"2016-05-11";"21:00:00";0.0;0.0;0
2022484408;"2016-05-12";"02:00:00";0.0;0.0;0
2022484408;"2016-05-12";"05:00:00";0.0;0.0;0
2026352035;"2016-04-25";"00:00:00";0.0;0.0;0
2026352035;"2016-05-04";"02:00:00";0.0;0.0;0
2026352035;"2016-05-04";"05:00:00";1.0;0.0;9
2026352035;"2016-04-12";"00:00:00";1.0;0.0;29
2026352035;"2016-04-28";"11:00:00";12.0;0.2;230
2026352035;"2016-05-04";"22:00:00";1.0;0.0;9
2026352035;"2016-04-29";"00:00:00";1.0;0.0;6
2026352035;"2016-04-29";"02:00:00";0.0;0.0;0
2026352035;"2016-04-25";"02:00:00";0.0;0.0;0
2026352035;"2016-04-29";"16:00:00";21.0;0.4;466
2026352035;"2016-04-25";"13:00:00";17.0;0.3;305
2026352035;"2016-05-05";"19:00:00";22.0;0.4;347
2026352035;"2016-05-06";"05:00:00";0.0;0.0;0
2026352035;"2016-05-06";"08:00:00";17.0;0.3;427
2026352035;"2016-04-30";"02:00:00";0.0;0.0;0
2026352035;"2016-04-30";"03:00:00";0.0;0.0;0
2026352035;"2016-05-09";"10:00:00";6.0;0.1;130
2026352035;"2016-05-06";"13:00:00";35.0;0.6;673
2026352035;"2016-04-30";"04:00:00";0.0;0.0;0
2026352035;"2016-05-09";"17:00:00";49.0;0.8;1848
2026352035;"2016-04-30";"06:00:00";0.0;0.0;0
2026352035;"2016-05-06";"19:00:00";21.0;0.4;243
2026352035;"2016-05-10";"02:00:00";0.0;0.0;0
2320127002;"2016-04-14";"17:00:00";22.0;0.4;465
2320127002;"2016-04-14";"18:00:00";16.0;0.3;355
2026352035;"2016-05-07";"05:00:00";0.0;0.0;0
2026352035;"2016-05-07";"07:00:00";26.0;0.4;362
2026352035;"2016-05-07";"08:00:00";17.0;0.3;238
2026352035;"2016-04-30";"21:00:00";0.0;0.0;0
2026352035;"2016-05-11";"06:00:00";14.0;0.2;364
2320127002;"2016-04-14";"23:00:00";0.0;0.0;0
2026352035;"2016-05-11";"08:00:00";13.0;0.2;216
2320127002;"2016-04-15";"01:00:00";0.0;0.0;0
2026352035;"2016-05-01";"13:00:00";8.0;0.1;125
2320127002;"2016-04-15";"11:00:00";11.0;0.2;223
2026352035;"2016-05-11";"12:00:00";6.0;0.1;53
2320127002;"2016-04-15";"12:00:00";25.0;0.4;564
2026352035;"2016-05-07";"14:00:00";12.0;0.2;187
2320127002;"2016-04-15";"13:00:00";7.0;0.1;126
2320127002;"2016-04-15";"16:00:00";13.0;0.2;258
2320127002;"2016-04-15";"17:00:00";17.0;0.3;498
2026352035;"2016-05-02";"00:00:00";0.0;0.0;0
2026352035;"2016-05-02";"04:00:00";1.0;0.0;5
2320127002;"2016-04-16";"01:00:00";0.0;0.0;0
2320127002;"2016-04-21";"07:00:00";0.0;0.0;0
2320127002;"2016-04-21";"11:00:00";0.0;0.0;0
2320127002;"2016-04-21";"12:00:00";0.0;0.0;0
2026352035;"2016-05-11";"21:00:00";10.0;0.2;150
2026352035;"2016-05-11";"23:00:00";1.0;0.0;5
2320127002;"2016-04-16";"09:00:00";0.0;0.0;0
2320127002;"2016-04-21";"16:00:00";25.0;0.4;511
2320127002;"2016-04-21";"20:00:00";0.0;0.0;0
2026352035;"2016-05-08";"01:00:00";0.0;0.0;0
2320127002;"2016-04-21";"23:00:00";16.0;0.3;322
2320127002;"2016-04-22";"00:00:00";11.0;0.2;210
2026352035;"2016-05-08";"04:00:00";0.0;0.0;0
2320127002;"2016-04-16";"18:00:00";0.0;0.0;0
2320127002;"2016-04-22";"08:00:00";0.0;0.0;0
2320127002;"2016-04-16";"19:00:00";7.0;0.1;220
2320127002;"2016-04-22";"14:00:00";14.0;0.2;272
2026352035;"2016-05-12";"06:00:00";23.0;0.4;652
2320127002;"2016-04-22";"18:00:00";0.0;0.0;0
2320127002;"2016-04-22";"21:00:00";21.0;0.4;453
2026352035;"2016-05-08";"14:00:00";8.0;0.1;117
2320127002;"2016-04-23";"02:00:00";9.0;0.2;264
2026352035;"2016-05-08";"15:00:00";5.0;0.1;117
2320127002;"2016-04-17";"09:00:00";9.0;0.2;232
2026352035;"2016-05-12";"11:00:00";31.0;0.5;744
2026352035;"2016-05-12";"12:00:00";28.0;0.5;976
2320127002;"2016-04-27";"17:00:00";0.0;0.0;0
2320127002;"2016-04-12";"11:00:00";16.0;0.3;654
2320127002;"2016-04-23";"10:00:00";0.0;0.0;0
2320127002;"2016-04-12";"18:00:00";17.0;0.3;415
2320127002;"2016-04-23";"23:00:00";9.0;0.2;137
2320127002;"2016-04-12";"23:00:00";14.0;0.2;308
2320127002;"2016-04-27";"22:00:00";0.0;0.0;0
2320127002;"2016-04-24";"08:00:00";0.0;0.0;0
2320127002;"2016-04-28";"05:00:00";0.0;0.0;0
2320127002;"2016-04-24";"21:00:00";26.0;0.4;487
2320127002;"2016-04-17";"18:00:00";31.0;0.5;749
2320127002;"2016-04-25";"00:00:00";21.0;0.4;506
2320127002;"2016-04-13";"06:00:00";18.0;0.3;370
2320127002;"2016-04-28";"07:00:00";14.0;0.2;251
2320127002;"2016-04-18";"02:00:00";0.0;0.0;0
2320127002;"2016-04-28";"10:00:00";0.0;0.0;0
2320127002;"2016-04-18";"03:00:00";0.0;0.0;0
2320127002;"2016-04-18";"04:00:00";0.0;0.0;0
2320127002;"2016-04-18";"09:00:00";16.0;0.3;486
2320127002;"2016-04-28";"21:00:00";0.0;0.0;0
2320127002;"2016-04-18";"11:00:00";13.0;0.2;347
2320127002;"2016-04-29";"01:00:00";0.0;0.0;0
2320127002;"2016-04-13";"18:00:00";7.0;0.1;117
2320127002;"2016-04-13";"20:00:00";15.0;0.3;284
2320127002;"2016-04-18";"15:00:00";10.0;0.2;228
2320127002;"2016-04-29";"07:00:00";27.0;0.5;577
2320127002;"2016-04-18";"20:00:00";12.0;0.2;306
2320127002;"2016-04-29";"19:00:00";0.0;0.0;0
2320127002;"2016-04-19";"00:00:00";5.0;0.1;62
2320127002;"2016-04-25";"13:00:00";0.0;0.0;0
2320127002;"2016-04-29";"22:00:00";0.0;0.0;0
2320127002;"2016-04-29";"23:00:00";0.0;0.0;0
2320127002;"2016-04-25";"19:00:00";5.0;0.1;53
2320127002;"2016-04-25";"22:00:00";21.0;0.4;380
2320127002;"2016-04-30";"07:00:00";22.0;0.4;353
2320127002;"2016-04-30";"08:00:00";24.0;0.4;388
2320127002;"2016-04-26";"03:00:00";0.0;0.0;0
2320127002;"2016-04-30";"12:00:00";0.0;0.0;0
2320127002;"2016-04-30";"22:00:00";9.0;0.2;185
2320127002;"2016-04-30";"23:00:00";7.0;0.1;140
2320127002;"2016-05-01";"05:00:00";0.0;0.0;0
2320127002;"2016-04-14";"15:00:00";16.0;0.3;243
2320127002;"2016-05-01";"13:00:00";0.0;0.0;0
2320127002;"2016-04-19";"23:00:00";47.0;0.8;1154
2320127002;"2016-04-26";"14:00:00";0.0;0.0;0
2320127002;"2016-05-04";"17:00:00";0.0;0.0;0
2320127002;"2016-05-01";"16:00:00";0.0;0.0;0
2320127002;"2016-05-04";"21:00:00";0.0;0.0;0
2320127002;"2016-04-20";"06:00:00";0.0;0.0;0
2320127002;"2016-05-01";"21:00:00";0.0;0.0;0
2320127002;"2016-05-02";"01:00:00";13.0;0.2;285
2320127002;"2016-04-20";"10:00:00";0.0;0.0;0
2320127002;"2016-05-05";"07:00:00";31.0;0.5;687
2320127002;"2016-04-27";"00:00:00";0.0;0.0;0
2320127002;"2016-05-05";"10:00:00";27.0;0.5;601
2320127002;"2016-04-20";"17:00:00";32.0;0.5;541
2320127002;"2016-05-02";"12:00:00";0.0;0.0;0
2320127002;"2016-04-27";"03:00:00";0.0;0.0;0
2320127002;"2016-05-02";"14:00:00";0.0;0.0;0
2320127002;"2016-05-02";"17:00:00";0.0;0.0;0
2320127002;"2016-04-27";"10:00:00";0.0;0.0;0
2320127002;"2016-05-02";"21:00:00";41.0;0.7;1054
2320127002;"2016-05-05";"16:00:00";0.0;0.0;0
2320127002;"2016-05-10";"18:00:00";20.0;0.3;427
2320127002;"2016-05-05";"20:00:00";15.0;0.3;267
2320127002;"2016-05-03";"12:00:00";0.0;0.0;0
2320127002;"2016-05-03";"14:00:00";0.0;0.0;0
2320127002;"2016-05-06";"06:00:00";29.0;0.5;575
2347167796;"2016-04-17";"07:00:00";3.0;0.1;20
2320127002;"2016-05-11";"07:00:00";0.0;0.0;0
2320127002;"2016-05-04";"02:00:00";0.0;0.0;0
2320127002;"2016-05-04";"04:00:00";3.0;0.1;58
2320127002;"2016-05-11";"17:00:00";34.0;0.6;999
2320127002;"2016-05-06";"15:00:00";0.0;0.0;0
2347167796;"2016-04-17";"10:00:00";31.0;0.5;541
2320127002;"2016-05-07";"04:00:00";0.0;0.0;0
2320127002;"2016-05-07";"05:00:00";13.0;0.2;277
2347167796;"2016-04-23";"17:00:00";38.0;0.6;1139
2347167796;"2016-04-18";"05:00:00";0.0;0.0;0
2347167796;"2016-04-24";"02:00:00";0.0;0.0;0
2347167796;"2016-04-24";"04:00:00";0.0;0.0;0
2347167796;"2016-04-18";"15:00:00";6.0;0.1;147
2347167796;"2016-04-24";"10:00:00";26.0;0.4;804
2347167796;"2016-04-18";"17:00:00";5.0;0.1;92
2320127002;"2016-05-08";"01:00:00";0.0;0.0;0
2320127002;"2016-05-08";"03:00:00";0.0;0.0;0
2347167796;"2016-04-24";"16:00:00";8.0;0.1;100
2320127002;"2016-05-08";"04:00:00";0.0;0.0;0
2320127002;"2016-05-08";"08:00:00";9.0;0.2;156
2320127002;"2016-05-08";"11:00:00";24.0;0.4;520
2347167796;"2016-04-25";"04:00:00";0.0;0.0;0
2347167796;"2016-04-19";"16:00:00";26.0;0.4;307
2320127002;"2016-05-08";"18:00:00";19.0;0.3;376
2347167796;"2016-04-19";"17:00:00";7.0;0.1;114
2347167796;"2016-04-12";"08:00:00";48.0;0.8;1195
2320127002;"2016-05-09";"02:00:00";0.0;0.0;0
2347167796;"2016-04-20";"00:00:00";0.0;0.0;0
2347167796;"2016-04-12";"22:00:00";1.0;0.0;25
2347167796;"2016-04-13";"00:00:00";0.0;0.0;0
2320127002;"2016-05-09";"12:00:00";0.0;0.0;0
2320127002;"2016-05-09";"13:00:00";0.0;0.0;0
2347167796;"2016-04-13";"09:00:00";2.0;0.0;12
2347167796;"2016-04-13";"11:00:00";5.0;0.1;59
2347167796;"2016-04-20";"11:00:00";5.0;0.1;78
2320127002;"2016-05-09";"23:00:00";0.0;0.0;0
2347167796;"2016-04-13";"19:00:00";2.0;0.0;14
2347167796;"2016-04-14";"02:00:00";0.0;0.0;0
2347167796;"2016-04-14";"07:00:00";72.0;1.2;2706
2320127002;"2016-05-10";"12:00:00";32.0;0.5;947
2347167796;"2016-04-21";"01:00:00";0.0;0.0;0
2347167796;"2016-04-21";"02:00:00";1.0;0.0;7
2347167796;"2016-04-26";"04:00:00";0.0;0.0;0
2347167796;"2016-04-15";"00:00:00";0.0;0.0;0
2347167796;"2016-04-26";"11:00:00";12.0;0.2;317
2347167796;"2016-04-21";"12:00:00";21.0;0.4;735
2347167796;"2016-04-26";"17:00:00";3.0;0.1;28
2347167796;"2016-04-26";"19:00:00";19.0;0.3;293
2873212765;"2016-04-12";"11:00:00";7.0;0.1;328
2873212765;"2016-04-13";"01:00:00";0.0;0.0;0
2873212765;"2016-04-13";"03:00:00";0.0;0.0;0
2347167796;"2016-04-15";"18:00:00";51.0;0.9;2499
2347167796;"2016-04-15";"20:00:00";28.0;0.5;732
2347167796;"2016-04-15";"21:00:00";16.0;0.3;294
2873212765;"2016-04-13";"15:00:00";17.0;0.3;354
2347167796;"2016-04-16";"00:00:00";0.0;0.0;0
2347167796;"2016-04-16";"09:00:00";132.0;2.2;5249
2347167796;"2016-04-16";"15:00:00";0.0;0.0;0
2873212765;"2016-04-14";"15:00:00";17.0;0.3;742
2873212765;"2016-04-19";"03:00:00";0.0;0.0;0
2873212765;"2016-04-19";"04:00:00";0.0;0.0;0
2873212765;"2016-04-14";"20:00:00";19.0;0.3;123
2347167796;"2016-04-27";"01:00:00";0.0;0.0;0
2347167796;"2016-04-27";"09:00:00";9.0;0.2;239
2873212765;"2016-04-19";"07:00:00";17.0;0.3;856
2873212765;"2016-04-19";"11:00:00";15.0;0.3;532
2347167796;"2016-04-27";"16:00:00";13.0;0.2;220
2873212765;"2016-04-19";"19:00:00";7.0;0.1;45
2347167796;"2016-04-22";"06:00:00";1.0;0.0;13
2873212765;"2016-04-19";"22:00:00";4.0;0.1;50
2873212765;"2016-04-20";"00:00:00";0.0;0.0;0
2873212765;"2016-04-15";"02:00:00";0.0;0.0;0
2873212765;"2016-04-15";"05:00:00";27.0;0.5;302
2873212765;"2016-04-15";"10:00:00";33.0;0.6;562
2873212765;"2016-04-15";"14:00:00";40.0;0.7;754
2873212765;"2016-04-15";"20:00:00";27.0;0.5;378
2873212765;"2016-04-20";"21:00:00";24.0;0.4;406
2873212765;"2016-04-15";"21:00:00";8.0;0.1;106
2873212765;"2016-04-16";"00:00:00";0.0;0.0;0
2873212765;"2016-04-16";"03:00:00";0.0;0.0;0
2873212765;"2016-04-21";"13:00:00";35.0;0.6;615
2873212765;"2016-04-21";"15:00:00";26.0;0.4;799
2347167796;"2016-04-28";"05:00:00";0.0;0.0;0
2873212765;"2016-04-21";"21:00:00";11.0;0.2;216
2873212765;"2016-04-22";"14:00:00";12.0;0.2;78
2347167796;"2016-04-28";"17:00:00";13.0;0.2;178
2347167796;"2016-04-28";"18:00:00";25.0;0.4;1067
2347167796;"2016-04-28";"19:00:00";8.0;0.1;69
2873212765;"2016-04-25";"12:00:00";41.0;0.7;804
2873212765;"2016-04-16";"16:00:00";19.0;0.3;292
2873212765;"2016-04-16";"18:00:00";13.0;0.2;204
2873212765;"2016-04-25";"19:00:00";10.0;0.2;70
2873212765;"2016-04-25";"22:00:00";0.0;0.0;0
2873212765;"2016-04-25";"23:00:00";0.0;0.0;0
2873212765;"2016-04-22";"18:00:00";15.0;0.3;230
2873212765;"2016-04-22";"19:00:00";8.0;0.1;154
2873212765;"2016-04-26";"03:00:00";0.0;0.0;0
2873212765;"2016-04-26";"04:00:00";0.0;0.0;0
2873212765;"2016-04-12";"08:00:00";43.0;0.7;1150
2873212765;"2016-04-23";"02:00:00";0.0;0.0;0
2873212765;"2016-04-12";"10:00:00";35.0;0.6;802
2873212765;"2016-04-23";"07:00:00";20.0;0.3;118
2873212765;"2016-04-23";"09:00:00";19.0;0.3;146
2873212765;"2016-05-02";"04:00:00";0.0;0.0;0
2873212765;"2016-04-17";"13:00:00";42.0;0.7;1079
2873212765;"2016-05-02";"05:00:00";17.0;0.3;271
2873212765;"2016-04-26";"07:00:00";21.0;0.4;863
2873212765;"2016-04-26";"09:00:00";36.0;0.6;848
2873212765;"2016-04-26";"12:00:00";38.0;0.6;863
2873212765;"2016-05-02";"15:00:00";11.0;0.2;262
2873212765;"2016-04-17";"15:00:00";8.0;0.1;83
2873212765;"2016-04-17";"18:00:00";10.0;0.2;172
2873212765;"2016-05-02";"21:00:00";6.0;0.1;73
2873212765;"2016-05-03";"04:00:00";0.0;0.0;0
2873212765;"2016-04-23";"20:00:00";5.0;0.1;70
2873212765;"2016-04-27";"03:00:00";0.0;0.0;0
2873212765;"2016-04-27";"08:00:00";17.0;0.3;68
2873212765;"2016-05-03";"06:00:00";7.0;0.1;191
2873212765;"2016-05-03";"07:00:00";19.0;0.3;972
2873212765;"2016-04-17";"20:00:00";13.0;0.2;93
2873212765;"2016-04-27";"11:00:00";12.0;0.2;132
2873212765;"2016-04-24";"10:00:00";13.0;0.2;131
2873212765;"2016-05-03";"15:00:00";5.0;0.1;46
2873212765;"2016-04-27";"20:00:00";6.0;0.1;19
2873212765;"2016-04-24";"16:00:00";19.0;0.3;124
2873212765;"2016-04-24";"20:00:00";8.0;0.1;71
2873212765;"2016-05-04";"04:00:00";0.0;0.0;0
2873212765;"2016-05-04";"11:00:00";24.0;0.4;490
2873212765;"2016-05-04";"18:00:00";4.0;0.1;71
2873212765;"2016-04-28";"06:00:00";92.0;1.5;3108
2873212765;"2016-05-04";"20:00:00";9.0;0.2;167
2873212765;"2016-04-28";"08:00:00";10.0;0.2;115
2873212765;"2016-05-08";"21:00:00";12.0;0.2;108
2873212765;"2016-05-05";"15:00:00";46.0;0.8;1107
2873212765;"2016-04-18";"22:00:00";0.0;0.0;0
2873212765;"2016-04-28";"18:00:00";30.0;0.5;317
2873212765;"2016-05-09";"04:00:00";0.0;0.0;0
